"OBJECTID","MDSITEID","YEAR","MD_CUMBI","MD_FIBI","MD_BIBI","HYPERLINK","COMID","HWUID","CBP_SIHW","HW_Outlet","State","County","PctNatural","PctForeRZ","PopDensity","HousUnit","MineDensity","Mngd_TF_HCZ","PctForeLos","LandCondSu","PctAg_Hyd_S","PctWetla_2","PctForeWshed","PctImpWshed","RoadStream","PctForeLos.1","PctWetland","DamDensity","Road_Dens","PctWetWshed","PctImpRZ","PctVulnGeo","HabConditi","HabCondi_1","HabCondi_2","PctNatlCon","Out_Aq_Con","Pct_303d_Cat","SPARROWTN","SPARROWTP","CBP_Ag_N","CBP_Ag_P","CBP_Ag_S","CBP_CSO_N","CBP_CSO_P","CBP_CSO_S","CBP_DEV_N","CBP_DEV_P","CBP_DEV_S","CBP_SEP_N","CBP_SEP_P","CBP_SEP_S","CBP_WW_N","CBP_WW_P","CBP_WW_S","FutureDev","AvgPctFore","PctProtLan","AgWaterUse","Dom_WatUse","Ind_WatUse","Wld_Fir_Rsk","BrkTrt_Curr","BrkTrt_6deg","Cli_Stress","HUC12_ID","HUC12_Acre","HUC12_DS","HUC12_Name","HUC12_Type","Headwater","Catch_Area","StateFIPS","CountyFIPS","FIPS","Shape_Leng","Shape_Area","BUFPctFor","BUFPctImp"
601,"STCL-051-S-2003",2003,"4.05","3.67","4.43","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=STCL-051-S-2003",4530851,"778",0,"HWother","MD","St. Mary's County",0.621069635052,0.907739801544,46.2160945586,15.9559346435,0,0.274907749077,0.410157618214,0.832422951,0.01712329,1,0.563175038052,0.0325342465753,0,0.410157618214,0.057894597,0,0.94178877358,0,0,1,4.8,4.2,4.2,0.114840989399,0.68475765688,0,6.52197167085e-05,0.000279805121822,6.20934448131e-05,4.9749694977e-05,0.000106842003735,0,0,0,0.000118751770871,0.000245837061695,7.26378821314e-05,0.000688917830873,0,0,6.90998712186e-08,0,3.3654843664e-07,0.0307980416264,0.0421496311907,0.0329908675799,0.02,7.07,0.01,9.36819188553e-05,0,0,0.928605505,"020700110701",34734,"020700111001","Saint Clements Creek-Saint Clements Bay","F","Yes",2.62800046049,24,37,24037,9360,2628000,0.978605388272583,0
602,"STCL-051-S-2001",2001,"4.33","3.67","5.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=STCL-051-S-2001",4530851,"778",0,"HWother","MD","St. Mary's County",0.621069635052,0.907739801544,46.2160945586,15.9559346435,0,0.274907749077,0.410157618214,0.832422951,0.01712329,1,0.563175038052,0.0325342465753,0,0.410157618214,0.057894597,0,0.94178877358,0,0,1,4.8,4.2,4.2,0.114840989399,0.68475765688,0,6.52197167085e-05,0.000279805121822,6.20934448131e-05,4.9749694977e-05,0.000106842003735,0,0,0,0.000118751770871,0.000245837061695,7.26378821314e-05,0.000688917830873,0,0,6.90998712186e-08,0,3.3654843664e-07,0.0307980416264,0.0421496311907,0.0329908675799,0.02,7.07,0.01,9.36819188553e-05,0,0,0.928605505,"020700110701",34734,"020700111001","Saint Clements Creek-Saint Clements Bay","F","Yes",2.62800046049,24,37,24037,9360,2628000,0.978605388272583,0
603,"STCL-051-S-2004",2004,"4.33","3.67","5.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=STCL-051-S-2004",4530851,"778",0,"HWother","MD","St. Mary's County",0.621069635052,0.907739801544,46.2160945586,15.9559346435,0,0.274907749077,0.410157618214,0.832422951,0.01712329,1,0.563175038052,0.0325342465753,0,0.410157618214,0.057894597,0,0.94178877358,0,0,1,4.8,4.2,4.2,0.114840989399,0.68475765688,0,6.52197167085e-05,0.000279805121822,6.20934448131e-05,4.9749694977e-05,0.000106842003735,0,0,0,0.000118751770871,0.000245837061695,7.26378821314e-05,0.000688917830873,0,0,6.90998712186e-08,0,3.3654843664e-07,0.0307980416264,0.0421496311907,0.0329908675799,0.02,7.07,0.01,9.36819188553e-05,0,0,0.928605505,"020700110701",34734,"020700111001","Saint Clements Creek-Saint Clements Bay","F","Yes",2.62800046049,24,37,24037,9360,2628000,0.978605388272583,0
604,"BRET-450-H-2007",2007,"4.21","4.00","4.43","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=BRET-450-H-2007",4530987,"845",1,"HWoutlet","MD","St. Mary's County",0.655827274205,0.86547644493,98.2565225037,33.782466331,0,0.0914023372287,0.351036287558,0.86332017,0.0104038001723,1,0.568459097205,0.0469762762801,0.396173529666,0.351036287558,0.087368177,0,0.919125193891,0,0.0328200972447,0.89815086005,5,4,4,0.969072164948,0.726258774465,0,0.00186394765838,0.00922820762174,0.000956670086411,0.000828770725066,0.00158378299056,0,0,0,0.00305285640202,0.00634708954663,0.00208060953773,0.0159318825024,0,0,2.62579510631e-06,8.50154345521e-07,2.76642814918e-05,0.0912935992988,0.286714266263,0.063178358738,0.02,7.07,0.01,0.0039372814451,0,0,1,"020700110702",24687,"020700110703","McIntosh Run","S","No",3.32459964089,24,37,24037,11700,3324600,0.846581875993641,0
605,"SM-S-051-132-95",1995,"4.38","4.33","4.43","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=SM-S-051-132-95",4530851,"778",0,"HWother","MD","St. Mary's County",0.621069635052,0.907739801544,46.2160945586,15.9559346435,0,0.274907749077,0.410157618214,0.832422951,0.01712329,1,0.563175038052,0.0325342465753,0,0.410157618214,0.057894597,0,0.94178877358,0,0,1,4.8,4.2,4.2,0.114840989399,0.68475765688,0,6.52197167085e-05,0.000279805121822,6.20934448131e-05,4.9749694977e-05,0.000106842003735,0,0,0,0.000118751770871,0.000245837061695,7.26378821314e-05,0.000688917830873,0,0,6.90998712186e-08,0,3.3654843664e-07,0.0307980416264,0.0421496311907,0.0329908675799,0.02,7.07,0.01,9.36819188553e-05,0,0,0.928605505,"020700110701",34734,"020700111001","Saint Clements Creek-Saint Clements Bay","F","Yes",2.62800046049,24,37,24037,9360,2628000,0.98090692124105,0
606,"STCL-110-R-2002",2002,"4.38","4.33","4.43","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=STCL-110-R-2002",4530851,"778",0,"HWother","MD","St. Mary's County",0.621069635052,0.907739801544,46.2160945586,15.9559346435,0,0.274907749077,0.410157618214,0.832422951,0.01712329,1,0.563175038052,0.0325342465753,0,0.410157618214,0.057894597,0,0.94178877358,0,0,1,4.8,4.2,4.2,0.114840989399,0.68475765688,0,6.52197167085e-05,0.000279805121822,6.20934448131e-05,4.9749694977e-05,0.000106842003735,0,0,0,0.000118751770871,0.000245837061695,7.26378821314e-05,0.000688917830873,0,0,6.90998712186e-08,0,3.3654843664e-07,0.0307980416264,0.0421496311907,0.0329908675799,0.02,7.07,0.01,9.36819188553e-05,0,0,0.928605505,"020700110701",34734,"020700111001","Saint Clements Creek-Saint Clements Bay","F","Yes",2.62800046049,24,37,24037,9360,2628000,0.998402555910543,0
607,"SM-S-006-212-95",1995,"4.21","4.00","4.43","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=SM-S-006-212-95",4530881,"845",0,"HWother","MD","St. Mary's County",0.565671002577,0.86219717143,76.5487941766,25.3361282393,0,0.129324280634,0.430641682394,0.834365047,0.0128598831299,1,0.516928058577,0.0429942418426,0.213265088505,0.430641682394,0.048742944,0,0.939118391822,0,0.0138754436915,1,4.8,4.4,4.4,1,0.701280105771,0,0.000404691172503,0.0021326909869,0.000191595034391,0.000165782894733,0.000317428130494,0,0,0,0.000607726082217,0.00126326238951,0.000413758489259,0.00317603300782,0,0,4.8369909853e-07,0,5.48573951723e-06,0.0106974958227,0.239677149466,0.083123622663,0.02,7.07,0.01,0.000712844720705,0,0,1,"020700110702",24687,"020700110703","McIntosh Run","S","No",3.4046998074,24,37,24037,12600,3404700,0.853968253968254,0
608,"PRLT-112-B-2008",2008,"3.69","2.67","4.71","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRLT-112-B-2008",4530891,"NA",0,"OutsideHW","MD","Charles County",0.630506298182,0.881364815565,15.3553480559,7.46308065449,0,0.245202558635,0.435826202911,0.832053081,0.0153417025174,1,0.567771911182,0.0310818888225,0.332071461779,0.435826202911,0.062734387,0,0.908143136761,0,0.0515463917526,0.677160124859,4.2,4.2,4.2,0,0.642772249011,0,5.67781718518e-05,0.000219854495918,0.000195210381675,0.000329906035168,0.000197338401257,0,0,0,0.000281269074211,0.000656447071535,0.000121952070167,0.000565203363237,0,0,0.000221465087256,0.000509242452967,0.00268531997595,0.0626004092058,0.134872101399,0.2124261141,0.16,10.48,0.01,0.000240514184377,0,0,0.966064942,"020700110306",11858,"020700111001","Piccowaxen Creek","F","No",7.17570031987,24,17,24017,18600,7175700,1,0
609,"PRLT-114-R-2004",2004,"3.74","3.33","4.14","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRLT-114-R-2004",4530893,"NA",0,"OutsideHW","MD","Charles County",0.723925772141,0.908782405302,15.3553480559,7.4630806545,0,0.320614732379,0.289466702043,0.859450851,0.04702156,0.686153846154,0.689701953141,0.0166889998782,0.270705594131,0.289466702043,0.034223819,0,0.95039881539,0.313846153846,0.0280373831776,0.855673312489,4.2,4.8,4.2,0.984800282785,0.717479076819,0,2.50302424961e-05,9.60070885353e-05,0.000159865869932,0.000270223538335,0.000161525745101,0,0,0,0.000229923167157,0.000536667629917,9.97014636167e-05,0.000462041714373,0,0,0.000180765263108,0.000414875320614,0.00219231017112,0.036699530173,0.142432789527,0.452687429786,0.16,10.48,0.01,9.07423722911e-05,0,0,0.970065646,"020700110504",17724,"020700111001","Charleston Creek-Wicomico River","S","Yes",7.38809992949,24,17,24017,18060,7388100,0.355147645650439,0.0335195530726257
610,"WICO-103-R-2004",2004,"3.19","1.67","4.71","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=WICO-103-R-2004",4530903,"NA",0,"OutsideHW","MD","St. Mary's County",0.58658288054,0.875728933632,37.8926547116,16.39766628,0,0.346283783784,0.348764357814,0.821733012,0.01108033,0.10597826087,0.55749905954,0.0196983687288,0.683971136418,0.348764357814,0.029083821,0,0.92513570267,0.89402173913,0,1,4.8,4.2,4.2,0.00603621730382,0.635036852821,0,6.00733915605e-05,0.000255595805864,0.000100224477505,0.00010754861333,9.27742189024e-05,0,0,0,8.77966731903e-05,0.000250997048497,4.06852046593e-05,0.000381729661082,0,0,0,0,6.7309687328e-08,0.00138396862957,0.0497194403011,0.305700899422,0.02,7.07,0.01,9.92166448917e-05,0,0,1,"020700110701",34734,"020700111001","Saint Clements Creek-Saint Clements Bay","F","Yes",2.9240998184,24,37,24037,10680,2924100,0.963346613545817,0
611,"CE-P-012-212-96",1996,"4.17","4.67","3.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=CE-P-012-212-96",4763894,"779",0,"HWother","MD","Cecil County",0.263459934054,0.813625551065,100.166853036,36.0851868536,0,0.426847992981,0.765962404847,0.692468217,0.024474687643,0.192365494439,0.250622341054,0.051691632674,0.457043613387,0.765962404847,0.012837593,0,0.909933474907,0.807634505561,0.0379275313241,0.0501224496014,3.8,3.4,3.4,0.00891719745223,0.550194391512,0.999999966868,0.000921772837355,0.00227991462442,0.000929354332788,0.000443961472685,0.00110836734333,0,0,0,0.00117156992232,0.00196857703633,0.000979170653374,0.00447241178758,0,0,2.34939562143e-06,0,1.44379279319e-05,0.0424986984536,0.0748848381934,0.0921399924588,1.55,7.82,0.04,0.000316478982815,0.042046032,0.163854667,0.081020464,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","No",10.6649997191,24,15,24015,20220,10665000,0.158565737051793,0.145019920318725
612,"CE-P-012-210-96",1996,"4.50","4.67","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=CE-P-012-210-96",4763894,"779",0,"HWother","MD","Cecil County",0.263459934054,0.813625551065,100.166853036,36.0851868536,0,0.426847992981,0.765962404847,0.692468217,0.024474687643,0.192365494439,0.250622341054,0.051691632674,0.457043613387,0.765962404847,0.012837593,0,0.909933474907,0.807634505561,0.0379275313241,0.0501224496014,3.8,3.4,3.4,0.00891719745223,0.550194391512,0.999999966868,0.000921772837355,0.00227991462442,0.000929354332788,0.000443961472685,0.00110836734333,0,0,0,0.00117156992232,0.00196857703633,0.000979170653374,0.00447241178758,0,0,2.34939562143e-06,0,1.44379279319e-05,0.0424986984536,0.0748848381934,0.0921399924588,1.55,7.82,0.04,0.000316478982815,0.042046032,0.163854667,0.081020464,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","No",10.6649997191,24,15,24015,20220,10665000,0.894484412470024,0.00479616306954436
613,"FURN-101-S-2003",2003,"3.83","3.33","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FURN-101-S-2003",4763896,"779",0,"HWother","MD","Cecil County",0.687925953225,0.945132872224,126.312957719,51.4860517891,0,0.060092449923,0.286358290866,0.891068297,0.00018169,0,0.687518774225,0.0354287790698,0.807493540052,0.286358290866,0.000407179,0.201873385013,0.916190665264,1,0,0.724119832041,4,3.8,3.8,0,0.736762368366,0,3.48685835947e-05,0.0001058440518,0.000170003791773,8.25733488797e-05,0.000202126921329,0,0,0,0.000227201755626,0.000387578225143,0.000191070185165,0.000836813382919,0,0,1.49946720544e-05,9.35169780074e-06,7.13482685677e-06,0.0637224015338,0.354986583184,0.0681322674419,1.55,7.82,0.04,0.000113308044274,0.168067163,0.586268692,0.09224201,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","Yes",4.95359991376,24,15,24015,15360,4953600,0.98090692124105,0.0111376292760541
614,"FURN-101-S-2004",2004,"4.00","4.00","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FURN-101-S-2004",4763896,"779",0,"HWother","MD","Cecil County",0.687925953225,0.945132872224,126.312957719,51.4860517891,0,0.060092449923,0.286358290866,0.891068297,0.00018169,0,0.687518774225,0.0354287790698,0.807493540052,0.286358290866,0.000407179,0.201873385013,0.916190665264,1,0,0.724119832041,4,3.8,3.8,0,0.736762368366,0,3.48685835947e-05,0.0001058440518,0.000170003791773,8.25733488797e-05,0.000202126921329,0,0,0,0.000227201755626,0.000387578225143,0.000191070185165,0.000836813382919,0,0,1.49946720544e-05,9.35169780074e-06,7.13482685677e-06,0.0637224015338,0.354986583184,0.0681322674419,1.55,7.82,0.04,0.000113308044274,0.168067163,0.586268692,0.09224201,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","Yes",4.95359991376,24,15,24015,15360,4953600,0.98090692124105,0.0111376292760541
615,"FURN-101-S-2001",2001,"4.33","4.00","4.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FURN-101-S-2001",4763896,"779",0,"HWother","MD","Cecil County",0.687925953225,0.945132872224,126.312957719,51.4860517891,0,0.060092449923,0.286358290866,0.891068297,0.00018169,0,0.687518774225,0.0354287790698,0.807493540052,0.286358290866,0.000407179,0.201873385013,0.916190665264,1,0,0.724119832041,4,3.8,3.8,0,0.736762368366,0,3.48685835947e-05,0.0001058440518,0.000170003791773,8.25733488797e-05,0.000202126921329,0,0,0,0.000227201755626,0.000387578225143,0.000191070185165,0.000836813382919,0,0,1.49946720544e-05,9.35169780074e-06,7.13482685677e-06,0.0637224015338,0.354986583184,0.0681322674419,1.55,7.82,0.04,0.000113308044274,0.168067163,0.586268692,0.09224201,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","Yes",4.95359991376,24,15,24015,15360,4953600,0.98090692124105,0.0111376292760541
616,"FURN-101-C-2000",2000,"4.50","4.00","5.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FURN-101-C-2000",4763896,"779",0,"HWother","MD","Cecil County",0.687925953225,0.945132872224,126.312957719,51.4860517891,0,0.060092449923,0.286358290866,0.891068297,0.00018169,0,0.687518774225,0.0354287790698,0.807493540052,0.286358290866,0.000407179,0.201873385013,0.916190665264,1,0,0.724119832041,4,3.8,3.8,0,0.736762368366,0,3.48685835947e-05,0.0001058440518,0.000170003791773,8.25733488797e-05,0.000202126921329,0,0,0,0.000227201755626,0.000387578225143,0.000191070185165,0.000836813382919,0,0,1.49946720544e-05,9.35169780074e-06,7.13482685677e-06,0.0637224015338,0.354986583184,0.0681322674419,1.55,7.82,0.04,0.000113308044274,0.168067163,0.586268692,0.09224201,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","Yes",4.95359991376,24,15,24015,15360,4953600,0.98090692124105,0.0111376292760541
617,"FURN-101-S-2002",2002,"4.83","4.67","5.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FURN-101-S-2002",4763896,"779",0,"HWother","MD","Cecil County",0.687925953225,0.945132872224,126.312957719,51.4860517891,0,0.060092449923,0.286358290866,0.891068297,0.00018169,0,0.687518774225,0.0354287790698,0.807493540052,0.286358290866,0.000407179,0.201873385013,0.916190665264,1,0,0.724119832041,4,3.8,3.8,0,0.736762368366,0,3.48685835947e-05,0.0001058440518,0.000170003791773,8.25733488797e-05,0.000202126921329,0,0,0,0.000227201755626,0.000387578225143,0.000191070185165,0.000836813382919,0,0,1.49946720544e-05,9.35169780074e-06,7.13482685677e-06,0.0637224015338,0.354986583184,0.0681322674419,1.55,7.82,0.04,0.000113308044274,0.168067163,0.586268692,0.09224201,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","Yes",4.95359991376,24,15,24015,15360,4953600,0.98090692124105,0.0111376292760541
618,"CE-N-029-206-96",1996,"4.33","4.00","4.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=CE-N-029-206-96",4763902,"779",0,"HWother","MD","Cecil County",0.414693309477,0.868163152053,106.998345153,39.6037838309,0,0.287724335966,0.583277937809,0.767413679,0.0155238789671,0.172538392051,0.402564975477,0.0492807843643,0.45391453506,0.583277937809,0.012128334,0.215012148186,0.910246425928,0.827461607949,0.055387575591,0.285794147369,5,4,4,0,0.720345871163,0.993210960136,0.00137212354842,0.00338866856267,0.0014722824312,0.000705224905101,0.00175529952554,0,0,0,0.0018735615704,0.00315761143052,0.00156766824087,0.00710173643844,0,0,2.19737590475e-05,1.70030869104e-05,2.96835721116e-05,0.085397637702,0.186729781002,0.0658582209895,1.55,7.82,0.04,0.00110598345159,0.019668947,0.129106366,0.493255205,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","No",1.23210010397,24,15,24015,6060,1232100,0.105263157894737,0
619,"LSUS-117-R-2004",2004,"2.50","3.33","1.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=LSUS-117-R-2004",4763908,"489",0,"HWother","MD","Cecil County",0.557990394731,0.867433020602,133.223526761,54.3232183733,0.145528632758,0.135912698413,0.448671497585,0.82266093,0.00183366,0.0910087719298,0.550819471731,0.0983628028815,1.60081496034,0.448671497585,0.007170923,0.145528632758,0.81906930646,0.90899122807,0.0197926484449,0.473491959543,4,3,2.8,1,0.627488181997,0,7.22791234667e-05,0.000275108749401,0.000125181659098,8.95900031239e-05,0.000131687194578,0,0,0,0.000478170931939,0.000918748304298,0.000421121988394,0.00124289879711,0,0,0.000346190354805,0.000224440747218,0.000108032048161,0.0630159798675,0.0513828018739,5.82114531034e-05,1.55,7.82,0.04,0.000100158731108,0.051174693,0.261419965,0.169229614,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","Yes",6.87150035488,24,15,24015,21060,6871500,0.422098569157393,0.267090620031797
620,"FURN-204-B-2008",2008,"4.17","4.33","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FURN-204-B-2008",4763912,"779",1,"HWoutlet","MD","Cecil County",0.42507837049,0.86788902439,107.458867335,40.2450684566,0.0209770259612,0.260738507913,0.575923481422,0.773085737,0.0139707006434,0.183967704729,0.41437683549,0.0537305542969,0.461494571146,0.575923481422,0.010701535,0.188793233651,0.899760765412,0.816032295271,0.0529027393818,0.262600899495,4.4,4,4,0.281665190434,0.633470649159,0.981471920247,0.00147828534569,0.00384324443077,0.00167534895095,0.000802521349831,0.00199757214755,0,0,0,0.00213124025022,0.00359236878843,0.00178347549035,0.00807444130116,0,0,2.43231546689e-05,1.87033956015e-05,3.3654843664e-05,0.0839162813834,0.210577068303,0.0592496098273,1.55,7.82,0.04,0.00119788255667,0.013341422,0.076622684,0.942735425,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","No",4.05089948467,24,15,24015,12060,4050900,0.824088748019017,0.0681458003169572
621,"LSUS-292-E-2004",2004,"4.17","4.00","4.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=LSUS-292-E-2004",4763914,"489",1,"HWoutlet","MD","Cecil County",0.585446746627,0.900952551752,135.823794602,55.2302244997,0.0996422841997,0.108594270486,0.389554883769,0.844952911,0.00188323934087,0.0625,0.580536872627,0.0899470899471,1.3949919788,0.389554883769,0.004909874,0.0996422841997,0.836905938665,0.9375,0.016713091922,0.438974083042,4,3.6,3.6,0.372898120673,0.634576632219,0,0.00020013828082,0.000927444113718,0.000183579255532,0.000131335860033,0.000192730070774,0,0,0,0.000697070324471,0.00134125226051,0.000613748746741,0.00181414768759,0,0,0.000507400354358,0.000329009731717,0.000158346039439,0.0732132549926,0.0903678869781,3.98569136799e-05,1.55,7.82,0.04,0.000299432742492,0.040261514,0.228971683,0.844915728,"020600020103",18019,"020600010205","Mill Creek-Furnace Bay","M","No",1.98989841566,24,15,24015,9600,1989900,0.885103011093502,0
622,"CE-N-040-119-96",1996,"2.12","2.67","1.57","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=CE-N-040-119-96",4764760,"NA",0,"OutsideHW","MD","Cecil County",0.182741572119,0.764080651128,22.4570838286,10.3061340477,0,0.639938319198,0.822028624767,0.63937766,0.01095085,0.228571428571,0.148660375119,0.115651709402,0.296771130104,0.822028624767,0.034081197,0,0.914585196652,0.771428571429,0,1,4.2,4.2,4.2,0.49988831807,0.481020669705,0,0.000117496906587,0.000904855856972,0.000176310962133,0.00015021770992,0.000114269442289,0,0,0,7.19055088209e-05,0.000173318749509,2.25501907751e-05,0.000189891098952,0,0,0,0,0,0.00360297602361,0.00205456936226,0.562529677113,1.55,7.82,0.04,0,0.000128356,0.0102473,1,"020600020206",34933,"020600020207","Bohemia River","S","Yes",3.3695994624,24,15,24015,11580,3369600,0.0985691573926868,0.0135135135135135
623,"SASS-120-R-2001",2001,"3.24","4.33","2.14","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=SASS-120-R-2001",4764846,"NA",0,"OutsideHW","MD","Cecil County",0.220489739004,0.832258064516,22.9908986591,9.4500878498,0,0.732348869405,0.851414098776,0.637144257,0.00363636,0.535934291581,0.184235832004,0.0258373205742,0.212652844232,0.851414098776,0.036253907,0,0.937410619602,0.464065708419,0.0344129554656,1,3.8,3.4,3.4,0.8,0.492390470453,0,0.000148784235091,0.000833892831267,0.000398113303763,0.000290548368971,0.000222942484333,0,0,0,7.51330191433e-05,0.00019846944445,2.34197926311e-05,0.000166125011963,0,0,0,0,0,0.00688461485544,0.00147221199853,0,1.55,7.82,0.04,0,0.007021294,0.07154995,1,"020600020206",34933,"020600020207","Bohemia River","S","Yes",4.70250054998,24,15,24015,15420,4702500,0.742811501597444,0
